"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"Digestive System"	"21010-21130"	"Knoxville, TN"	"28940"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	34
	"Digestive System"	"21010-21130"	"Knoxville, TN"	"28940"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	39
	"Digestive System"	"21010-21130"	"Knoxville, TN"	"28940"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	30
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	26
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	27
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	46
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	45
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	83
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	50
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	57
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	43
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	43
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	34
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	25
	"Digestive System"	"21010-21130"	"Lakeland-Winter Haven, FL"	"29460"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	32
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	23
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	17
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	27
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	34
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	30
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Knoxville, TN"	"28940"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Lakeland-Winter Haven, FL"	"29460"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"Lakeland-Winter Haven, FL"	"29460"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	34
	"Colon and Rectum"	"21041-21052"	"Lakeland-Winter Haven, FL"	"29460"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Lakeland-Winter Haven, FL"	"29460"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"Lakeland-Winter Haven, FL"	"29460"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Lakeland-Winter Haven, FL"	"29460"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Lakeland-Winter Haven, FL"	"29460"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	21
	"Colon excluding Rectum"	"21041-21049"	"Knoxville, TN"	"28940"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Knoxville, TN"	"28940"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Knoxville, TN"	"28940"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	19
	"Colon excluding Rectum"	"21041-21049"	"Knoxville, TN"	"28940"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	23
	"Colon excluding Rectum"	"21041-21049"	"Knoxville, TN"	"28940"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	21
	"Colon excluding Rectum"	"21041-21049"	"Knoxville, TN"	"28940"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Lakeland-Winter Haven, FL"	"29460"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Lakeland-Winter Haven, FL"	"29460"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	25
	"Colon excluding Rectum"	"21041-21049"	"Lakeland-Winter Haven, FL"	"29460"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Lakeland-Winter Haven, FL"	"29460"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	19
	"Colon excluding Rectum"	"21041-21049"	"Lakeland-Winter Haven, FL"	"29460"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Lakeland-Winter Haven, FL"	"29460"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	20
	"Colon excluding Rectum"	"21041-21049"	"Lakeland-Winter Haven, FL"	"29460"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	17
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Knoxville, TN"	"28940"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	18
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	29
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	27
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	44
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	56
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	59
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	62
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	72
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	100
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	76
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	77
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	52
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	54
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	35
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	44
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	26
	"Respiratory System"	"22010-22060"	"Knoxville, TN"	"28940"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	27
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	32
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	31
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	32
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	48
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	45
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	67
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	45
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	61
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	42
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	56
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	31
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	32
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	20
	"Respiratory System"	"22010-22060"	"Lakeland-Winter Haven, FL"	"29460"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	19
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	27
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	22
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	42
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	51
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	57
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	57
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	70
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	87
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	76
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	74
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	52
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	49
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	35
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	42
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	26
	"Lung and Bronchus"	"22030"	"Knoxville, TN"	"28940"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	26
	"Lung and Bronchus"	"22030"	"Lakeland-Winter Haven, FL"	"29460"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	31
