"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Santa Rosa, CA"	"42220"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	136
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	24
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	16
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	38
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	24
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	63
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	25
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	84
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	40
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	151
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	132
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	168
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	189
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	208
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	233
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	272
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	347
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	257
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	262
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	204
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	231
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	166
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	178
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	203
	"All Invasive Cancer Sites Combined"	"0"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	156
	"Oral Cavity and Pharynx"	"20010-20100"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	17
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	22
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	22
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	32
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	49
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	52
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	28
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	41
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	22
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Santa Rosa, CA"	"42220"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	28
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	42
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	60
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	40
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	59
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	37
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	52
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	27
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	45
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	38
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	35
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	64
	"Digestive System"	"21010-21130"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	29
	"Colon and Rectum"	"21041-21052"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"Santa Rosa, CA"	"42220"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	17
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	17
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	31
	"Colon excluding Rectum"	"21041-21049"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	19
	"Colon excluding Rectum"	"21041-21049"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	20
	"Colon excluding Rectum"	"21041-21049"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	19
	"Colon excluding Rectum"	"21041-21049"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	27
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	17
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	18
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	21
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	31
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	34
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	26
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	34
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	19
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	19
	"Respiratory System"	"22010-22060"	"Santa Rosa, CA"	"42220"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	30
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	23
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	30
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	36
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	33
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	40
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	42
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	75
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	54
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	51
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	42
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	56
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	28
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	35
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	24
	"Respiratory System"	"22010-22060"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	19
	"Lung and Bronchus"	"22030"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	16
	"Lung and Bronchus"	"22030"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	21
	"Lung and Bronchus"	"22030"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	27
	"Lung and Bronchus"	"22030"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	33
	"Lung and Bronchus"	"22030"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	24
	"Lung and Bronchus"	"22030"	"Santa Rosa, CA"	"42220"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	34
	"Lung and Bronchus"	"22030"	"Santa Rosa, CA"	"42220"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	17
	"Lung and Bronchus"	"22030"	"Santa Rosa, CA"	"42220"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	19
	"Lung and Bronchus"	"22030"	"Santa Rosa, CA"	"42220"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	27
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	19
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	29
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	34
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	32
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	38
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	42
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	68
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	52
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	50
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	41
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	50
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	28
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	33
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	24
	"Lung and Bronchus"	"22030"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	19
	"Skin excluding Basal and Squamous"	"25010-25020"	"Santa Rosa, CA"	"42220"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	18
	"Skin excluding Basal and Squamous"	"25010-25020"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	21
	"Skin excluding Basal and Squamous"	"25010-25020"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	22
	"Skin excluding Basal and Squamous"	"25010-25020"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	22
	"Skin excluding Basal and Squamous"	"25010-25020"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	32
	"Skin excluding Basal and Squamous"	"25010-25020"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	25
	"Skin excluding Basal and Squamous"	"25010-25020"	"Santa Rosa, CA"	"42220"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	17
	"Skin excluding Basal and Squamous"	"25010-25020"	"Santa Rosa, CA"	"42220"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	20
	"Skin excluding Basal and Squamous"	"25010-25020"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	20
	"Melanoma of the Skin"	"25010"	"Santa Rosa, CA"	"42220"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	17
	"Melanoma of the Skin"	"25010"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	20
	"Melanoma of the Skin"	"25010"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	22
	"Melanoma of the Skin"	"25010"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	22
	"Melanoma of the Skin"	"25010"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	31
	"Melanoma of the Skin"	"25010"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	25
	"Melanoma of the Skin"	"25010"	"Santa Rosa, CA"	"42220"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	16
	"Melanoma of the Skin"	"25010"	"Santa Rosa, CA"	"42220"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	19
	"Melanoma of the Skin"	"25010"	"Scranton-Wilkes-Barre-Hazleton, PA"	"42540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	17
	"Male and Female Breast"	"26000"	"Santa Rosa, CA"	"42220"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	16
	"Male and Female Breast"	"26000"	"Santa Rosa, CA"	"42220"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	20
	"Male and Female Breast"	"26000"	"Santa Rosa, CA"	"42220"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	36
	"Male and Female Breast"	"26000"	"Santa Rosa, CA"	"42220"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	44
	"Male and Female Breast"	"26000"	"Santa Rosa, CA"	"42220"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	43
	"Male and Female Breast"	"26000"	"Santa Rosa, CA"	"42220"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	80
	"Male and Female Breast"	"26000"	"Santa Rosa, CA"	"42220"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	63
	"Male and Female Breast"	"26000"	"Santa Rosa, CA"	"42220"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	28
