"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	246
	"All Invasive Cancer Sites Combined"	"0"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"All Invasive Cancer Sites Combined"	"0"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	245
	"All Invasive Cancer Sites Combined"	"0"	"Akron, OH"	"10420"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	192
	"All Invasive Cancer Sites Combined"	"0"	"Akron, OH"	"10420"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	197
	"All Invasive Cancer Sites Combined"	"0"	"Akron, OH"	"10420"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	162
	"All Invasive Cancer Sites Combined"	"0"	"Akron, OH"	"10420"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	144
	"All Invasive Cancer Sites Combined"	"0"	"Akron, OH"	"10420"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	163
	"All Invasive Cancer Sites Combined"	"0"	"Akron, OH"	"10420"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	130
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	23
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	43
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	20
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	38
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	29
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	69
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	37
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	134
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	76
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	213
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	181
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	25
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	307
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	282
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	27
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	357
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	27
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	408
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	25
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	391
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	33
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	465
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	330
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	385
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	263
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	295
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	236
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	214
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	266
	"All Invasive Cancer Sites Combined"	"0"	"Albany-Schenectady-Troy, NY"	"10580"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	239
	"Oral Cavity and Pharynx"	"20010-20100"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	23
	"Oral Cavity and Pharynx"	"20010-20100"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	28
	"Oral Cavity and Pharynx"	"20010-20100"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	44
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	32
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	54
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	36
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	53
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	33
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	49
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	27
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	37
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	35
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	39
	"Digestive System"	"21010-21130"	"Akron, OH"	"10420"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	28
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	16
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	22
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	41
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	42
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	45
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	55
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	63
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	49
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	66
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	44
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	69
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	46
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	59
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	50
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	46
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	70
	"Digestive System"	"21010-21130"	"Albany-Schenectady-Troy, NY"	"10580"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	37
	"Colon and Rectum"	"21041-21052"	"Akron, OH"	"10420"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Akron, OH"	"10420"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Akron, OH"	"10420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Akron, OH"	"10420"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	17
	"Colon and Rectum"	"21041-21052"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Akron, OH"	"10420"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Akron, OH"	"10420"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	24
	"Colon and Rectum"	"21041-21052"	"Akron, OH"	"10420"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	33
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	23
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	23
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	31
	"Colon and Rectum"	"21041-21052"	"Albany-Schenectady-Troy, NY"	"10580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	38
	"Colon excluding Rectum"	"21041-21049"	"Akron, OH"	"10420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Akron, OH"	"10420"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Akron, OH"	"10420"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	18
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	18
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	26
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	19
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	20
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	29
	"Colon excluding Rectum"	"21041-21049"	"Albany-Schenectady-Troy, NY"	"10580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	33
	"Pancreas"	"21100"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	18
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	21
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	31
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	27
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	33
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	32
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	44
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	50
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	54
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	39
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	47
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	38
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	28
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	25
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	16
	"Respiratory System"	"22010-22060"	"Akron, OH"	"10420"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	20
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	20
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	21
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	46
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	39
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	53
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	63
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	76
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	67
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	74
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	68
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	42
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	54
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	52
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	40
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	38
	"Respiratory System"	"22010-22060"	"Albany-Schenectady-Troy, NY"	"10580"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	36
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	20
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	30
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	26
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	32
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	27
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	44
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	44
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	52
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	35
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	47
	"Lung and Bronchus"	"22030"	"Akron, OH"	"10420"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	36
