"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	95
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	178
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	245
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	74
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	125
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	246
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	374
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	92
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	215
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	346
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	515
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	219
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	348
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	455
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	774
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	406
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	621
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	480
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	946
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	631
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	1067
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	564
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	1137
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	712
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	1313
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	17
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	581
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	1329
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	851
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1787
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	21
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	402
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	1157
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	476
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	1518
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	283
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	861
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	294
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	1067
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	217
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	609
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	153
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	691
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	159
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	645
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	82
	"All Invasive Cancer Sites Combined"	"0"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	591
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	16
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	22
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	33
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	20
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	23
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	52
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	27
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	28
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	45
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	81
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	45
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	79
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	60
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	111
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	71
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	118
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	53
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	153
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	106
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	162
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	72
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	177
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	87
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	188
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	57
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	128
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	81
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	155
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	44
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	95
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	35
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	132
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	22
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	96
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	80
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	24
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	67
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"All Invasive Cancer Sites Combined"	"0"	"Augusta-Richmond County, GA-SC"	"12260"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	68
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	34
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	26
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	75
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	20
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	61
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	25
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	62
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	24
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	45
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Augusta-Richmond County, GA-SC"	"12260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	16
	"Tongue"	"20020"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	27
	"Tongue"	"20020"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	20
	"Tongue"	"20020"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	25
	"Tonsil"	"20070"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	19
	"Tonsil"	"20070"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	21
	"Tonsil"	"20070"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	17
	"Tonsil"	"20070"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	22
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	32
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	33
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	23
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	44
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	59
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	50
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	49
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	82
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	95
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	106
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	103
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	175
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	90
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	98
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	119
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	214
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	103
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	181
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	147
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	245
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	118
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	208
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	165
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	289
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	71
	"Digestive System"	"21010-21130"	"Atlanta-Sandy Springs-Roswell, GA"	"12060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	167
