"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	46
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	343
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	74
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	548
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	80
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	530
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	94
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	708
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	111
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	723
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	21
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	67
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	778
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	97
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	844
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	32
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	55
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	633
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	59
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	687
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	21
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	55
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	505
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	51
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	522
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	39
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	429
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	32
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	387
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	29
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	429
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Cincinnati, OH-KY-IN"	"17140"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	359
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	33
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	27
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	46
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	34
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	71
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	34
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	104
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	53
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	43
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	151
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	18
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	65
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	58
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	234
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	36
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	150
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	88
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	380
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	70
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	319
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"50-54 years"	"50-54"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	24
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	129
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	558
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	20
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	172
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	517
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	18
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	194
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	667
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	238
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	695
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	26
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	160
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	728
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	193
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	822
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	22
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	116
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	597
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	117
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	783
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	106
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	563
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	90
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	581
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	89
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	443
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	75
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	462
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	92
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	511
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	57
	"All Invasive Cancer Sites Combined"	"0"	"Cleveland-Elyria, OH"	"17460"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	403
	"Oral Cavity and Pharynx"	"20010-20100"	"Cincinnati, OH-KY-IN"	"17140"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	23
	"Oral Cavity and Pharynx"	"20010-20100"	"Cincinnati, OH-KY-IN"	"17140"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Cincinnati, OH-KY-IN"	"17140"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	28
	"Oral Cavity and Pharynx"	"20010-20100"	"Cincinnati, OH-KY-IN"	"17140"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	37
	"Oral Cavity and Pharynx"	"20010-20100"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	41
	"Oral Cavity and Pharynx"	"20010-20100"	"Cincinnati, OH-KY-IN"	"17140"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"Cincinnati, OH-KY-IN"	"17140"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Cleveland-Elyria, OH"	"17460"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Cleveland-Elyria, OH"	"17460"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	44
	"Oral Cavity and Pharynx"	"20010-20100"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	39
	"Oral Cavity and Pharynx"	"20010-20100"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	41
	"Oral Cavity and Pharynx"	"20010-20100"	"Cleveland-Elyria, OH"	"17460"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"Cleveland-Elyria, OH"	"17460"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"Cleveland-Elyria, OH"	"17460"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	16
	"Tongue"	"20020"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	16
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	37
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	45
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	78
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	86
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	69
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	27
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	135
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	100
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	25
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	151
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	124
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	163
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	106
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	126
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	102
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	110
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	91
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	100
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	120
	"Digestive System"	"21010-21130"	"Cincinnati, OH-KY-IN"	"17140"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	64
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	17
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	27
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	26
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	47
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	74
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"50-54 years"	"50-54"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	18
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	21
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	65
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	28
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	90
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	41
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	78
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	57
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	118
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	37
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	113
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	43
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	144
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	26
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	88
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	26
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	154
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	21
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	91
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	117
	"Digestive System"	"21010-21130"	"Cleveland-Elyria, OH"	"17460"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	23
