"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	1378
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	16
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	32
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	995
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	30
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	1190
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	25
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	708
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	812
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	766
	"All Invasive Cancer Sites Combined"	"0"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	779
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	16
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	21
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	26
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	34
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	62
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	40
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	116
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	63
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	18
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	153
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	74
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	201
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	91
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	28
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	368
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	18
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	182
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	43
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	527
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	33
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	406
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	75
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	763
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	85
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	735
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	18
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	84
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	871
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	92
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	983
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	25
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	82
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	1073
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	90
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1223
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	33
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	74
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	941
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	65
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	999
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	20
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	43
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	762
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	44
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	783
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"75-79 years"	"75-79"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	16
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	40
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	650
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	614
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	49
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	831
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	28
	"All Invasive Cancer Sites Combined"	"0"	"Pittsburgh, PA"	"38300"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	669
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	31
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	48
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	52
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	65
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	43
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	26
	"Oral Cavity and Pharynx"	"20010-20100"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Pittsburgh, PA"	"38300"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	30
	"Oral Cavity and Pharynx"	"20010-20100"	"Pittsburgh, PA"	"38300"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	48
	"Oral Cavity and Pharynx"	"20010-20100"	"Pittsburgh, PA"	"38300"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	48
	"Oral Cavity and Pharynx"	"20010-20100"	"Pittsburgh, PA"	"38300"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"Pittsburgh, PA"	"38300"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	45
	"Oral Cavity and Pharynx"	"20010-20100"	"Pittsburgh, PA"	"38300"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	23
	"Oral Cavity and Pharynx"	"20010-20100"	"Pittsburgh, PA"	"38300"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	17
	"Tongue"	"20020"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	17
	"Tongue"	"20020"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	18
	"Tongue"	"20020"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	33
	"Tongue"	"20020"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	21
	"Tongue"	"20020"	"Pittsburgh, PA"	"38300"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	16
	"Tongue"	"20020"	"Pittsburgh, PA"	"38300"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	17
	"Tongue"	"20020"	"Pittsburgh, PA"	"38300"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Tonsil"	"20070"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	18
	"Tonsil"	"20070"	"Pittsburgh, PA"	"38300"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	17
	"Tonsil"	"20070"	"Pittsburgh, PA"	"38300"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	16
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	42
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	28
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	46
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	61
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	86
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	153
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	132
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	195
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	162
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	24
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	253
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	206
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	313
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	198
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	235
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	160
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	224
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	150
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	147
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	196
	"Digestive System"	"21010-21130"	"Phoenix-Mesa-Scottsdale, AZ"	"38060"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	165
	"Digestive System"	"21010-21130"	"Pittsburgh, PA"	"38300"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	17
	"Digestive System"	"21010-21130"	"Pittsburgh, PA"	"38300"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Pittsburgh, PA"	"38300"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	31
