"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	24
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	37
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	29
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	42
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	52
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	23
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	23
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	80
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	67
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	55
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	63
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	94
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	84
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	116
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	102
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	109
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	117
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	133
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	134
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	90
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	112
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	155
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	150
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	68
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	109
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	67
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	128
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	48
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	88
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	38
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	91
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	36
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	92
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	26
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	81
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	26
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	79
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	24
	"All Invasive Cancer Sites Combined"	"0"	"Jackson, MS"	"27140"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	60
	"Oral Cavity and Pharynx"	"20010-20100"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	21
	"Oral Cavity and Pharynx"	"20010-20100"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	25
	"Oral Cavity and Pharynx"	"20010-20100"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	38
	"Oral Cavity and Pharynx"	"20010-20100"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	32
	"Oral Cavity and Pharynx"	"20010-20100"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	25
	"Oral Cavity and Pharynx"	"20010-20100"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	22
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	35
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	46
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	50
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	65
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	17
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	73
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	18
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	94
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	25
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	78
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	34
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	123
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	90
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	139
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	77
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	127
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	81
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	71
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	60
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	64
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	70
	"Digestive System"	"21010-21130"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	62
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	28
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	22
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	30
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	26
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	17
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	19
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Jackson, MS"	"27140"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	24
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	33
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	33
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	41
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	43
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	38
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	54
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	42
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	53
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	32
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	51
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	44
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	34
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	24
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	46
	"Colon and Rectum"	"21041-21052"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	31
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	19
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	21
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	19
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	22
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	27
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	27
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	31
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	31
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	37
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	27
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	37
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	36
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	28
	"Colon excluding Rectum"	"21041-21049"	"Indianapolis-Carmel-Anderson, IN"	"26900"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	22
