"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	385
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	19
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	168
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	41
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	464
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	307
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	30
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	596
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	19
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	45
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	522
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	23
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	41
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	685
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	17
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	44
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	700
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	28
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	35
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	765
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	55
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	843
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	30
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	31
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	647
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	26
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	633
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	16
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	17
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	496
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	25
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	516
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	400
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	18
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	366
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	433
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"All Invasive Cancer Sites Combined"	"0"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	335
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	20
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	38
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	39
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	51
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	28
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	86
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	44
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	119
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	90
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	181
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	177
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	196
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	220
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	202
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	265
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	185
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	203
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	156
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	159
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	116
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	131
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	158
	"All Invasive Cancer Sites Combined"	"0"	"Des Moines-West Des Moines, IA"	"19780"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	81
	"Oral Cavity and Pharynx"	"20010-20100"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	35
	"Oral Cavity and Pharynx"	"20010-20100"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	30
	"Oral Cavity and Pharynx"	"20010-20100"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	36
	"Oral Cavity and Pharynx"	"20010-20100"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	21
	"Oral Cavity and Pharynx"	"20010-20100"	"Des Moines-West Des Moines, IA"	"19780"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	17
	"Tongue"	"20020"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	17
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	36
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	45
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	57
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	90
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	73
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	115
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	95
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	150
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	110
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	148
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	93
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	133
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	84
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	93
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	96
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	74
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	114
	"Digestive System"	"21010-21130"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	68
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	19
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	22
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	33
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	30
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	38
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	49
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	37
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	30
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	35
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Des Moines-West Des Moines, IA"	"19780"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	39
	"Esophagus"	"21010"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	20
	"Stomach"	"21020"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	27
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	30
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	32
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	51
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	31
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	51
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	37
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	53
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	51
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	48
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	43
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	42
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	44
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	38
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	50
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	34
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	67
	"Colon and Rectum"	"21041-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	35
	"Colon and Rectum"	"21041-21052"	"Des Moines-West Des Moines, IA"	"19780"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Des Moines-West Des Moines, IA"	"19780"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Des Moines-West Des Moines, IA"	"19780"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Des Moines-West Des Moines, IA"	"19780"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Des Moines-West Des Moines, IA"	"19780"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	24
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	29
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	31
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	31
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	36
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	41
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	34
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	33
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	30
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	39
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	30
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	37
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	25
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	56
	"Colon excluding Rectum"	"21041-21049"	"Denver-Aurora-Lakewood, CO"	"19740"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	26
	"Colon excluding Rectum"	"21041-21049"	"Des Moines-West Des Moines, IA"	"19780"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	17
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	22
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	20
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	17
	"Rectum"	"21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	18
	"Rectum"	"21052"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	17
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Denver-Aurora-Lakewood, CO"	"19740"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	17
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Denver-Aurora-Lakewood, CO"	"19740"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	19
