"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	76
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	90
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	95
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	104
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	114
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	70
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	116
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	54
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	78
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	28
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	75
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	51
	"All Invasive Cancer Sites Combined"	"0"	"Provo-Orem, UT"	"39340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	41
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	21
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	40
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	18
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	71
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	36
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	23
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	85
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	52
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	42
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	190
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	87
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	68
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	194
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	38
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	154
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	78
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	255
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	93
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	259
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	69
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	278
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	97
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	345
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	93
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	316
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	114
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	382
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	56
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	257
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	67
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	302
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	42
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	201
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	36
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	239
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	39
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	170
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	166
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	37
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	141
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	141
	"Oral Cavity and Pharynx"	"20010-20100"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	25
	"Digestive System"	"21010-21130"	"Provo-Orem, UT"	"39340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	17
	"Digestive System"	"21010-21130"	"Provo-Orem, UT"	"39340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Provo-Orem, UT"	"39340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	19
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	27
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	30
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	48
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	71
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	32
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	59
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	35
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	49
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	40
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	34
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	36
	"Digestive System"	"21010-21130"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	23
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	17
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	29
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	17
	"Colon and Rectum"	"21041-21052"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	21
	"Colon excluding Rectum"	"21041-21049"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	20
	"Colon excluding Rectum"	"21041-21049"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	19
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	33
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	29
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	42
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	18
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	40
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	47
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	22
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	50
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	47
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	56
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	43
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	42
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	25
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	28
	"Respiratory System"	"22010-22060"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	23
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	29
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	24
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	42
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	18
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	33
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	46
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	49
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	47
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	53
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	43
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	39
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	24
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	27
	"Lung and Bronchus"	"22030"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	23
	"Skin excluding Basal and Squamous"	"25010-25020"	"Provo-Orem, UT"	"39340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Skin excluding Basal and Squamous"	"25010-25020"	"Provo-Orem, UT"	"39340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	16
	"Skin excluding Basal and Squamous"	"25010-25020"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	17
	"Skin excluding Basal and Squamous"	"25010-25020"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	20
	"Skin excluding Basal and Squamous"	"25010-25020"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	23
	"Skin excluding Basal and Squamous"	"25010-25020"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	24
	"Skin excluding Basal and Squamous"	"25010-25020"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	20
	"Skin excluding Basal and Squamous"	"25010-25020"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	20
	"Skin excluding Basal and Squamous"	"25010-25020"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	17
	"Melanoma of the Skin"	"25010"	"Provo-Orem, UT"	"39340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Melanoma of the Skin"	"25010"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	17
	"Melanoma of the Skin"	"25010"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	20
	"Melanoma of the Skin"	"25010"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	21
	"Melanoma of the Skin"	"25010"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	22
	"Melanoma of the Skin"	"25010"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	20
	"Melanoma of the Skin"	"25010"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	16
	"Melanoma of the Skin"	"25010"	"Raleigh, NC"	"39580"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	16
	"Male and Female Breast"	"26000"	"Provo-Orem, UT"	"39340"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	28
	"Male and Female Breast"	"26000"	"Provo-Orem, UT"	"39340"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	17
	"Male and Female Breast"	"26000"	"Provo-Orem, UT"	"39340"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	29
	"Male and Female Breast"	"26000"	"Provo-Orem, UT"	"39340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	36
	"Male and Female Breast"	"26000"	"Provo-Orem, UT"	"39340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	31
	"Male and Female Breast"	"26000"	"Provo-Orem, UT"	"39340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	29
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	28
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	34
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	23
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	91
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	28
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	73
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	27
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	96
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	98
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	36
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	110
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	18
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	77
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	50
	"Male and Female Breast"	"26000"	"Raleigh, NC"	"39580"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	42
	"Female Breast"	"26000-Female"	"Provo-Orem, UT"	"39340"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	28
	"Female Breast"	"26000-Female"	"Provo-Orem, UT"	"39340"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	17
	"Female Breast"	"26000-Female"	"Provo-Orem, UT"	"39340"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	29
	"Female Breast"	"26000-Female"	"Provo-Orem, UT"	"39340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	36
	"Female Breast"	"26000-Female"	"Provo-Orem, UT"	"39340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	31
	"Female Breast"	"26000-Female"	"Provo-Orem, UT"	"39340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	29
	"Female Breast"	"26000-Female"	"Raleigh, NC"	"39580"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	28
	"Female Breast"	"26000-Female"	"Raleigh, NC"	"39580"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	34
	"Female Breast"	"26000-Female"	"Raleigh, NC"	"39580"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	23
