"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"25-29 years"	"25-29"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	78
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"25-29 years"	"25-29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	41
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	36
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	144
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	1600
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"25-29 years"	"25-29"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	52
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	83
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	110
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	402
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	3648
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	116
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	42
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	49
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	203
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	2053
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"30-34 years"	"30-34"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	64
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	113
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	126
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	632
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	5595
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	137
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	49
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	62
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	293
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	2880
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"35-39 years"	"35-39"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	87
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	172
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	242
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	900
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	8189
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	166
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	59
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	82
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	487
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	4249
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"40-44 years"	"40-44"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	103
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	235
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	311
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	1310
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	12980
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	287
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	131
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	113
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	914
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	7846
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	159
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	337
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	332
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	2104
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	20120
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	308
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	257
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	208
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	2120
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	16789
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	358
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	450
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	381
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	2822
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	28244
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	357
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	403
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	317
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	3741
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	29725
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	610
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	452
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	478
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	3124
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	33938
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	355
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	385
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	4680
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	40563
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	800
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	481
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	3205
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	40273
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"65-69 years"	"65-69"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	465
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	4747
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	51367
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	993
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	2312
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	35269
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"70-74 years"	"70-74"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	370
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	3057
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	45210
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	864
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	1816
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	29459
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"75-79 years"	"75-79"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	236
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	1995
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	36092
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"75-79 years"	"75-79"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	612
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	1333
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	22067
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"80-84 years"	"80-84"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	217
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	1212
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	24973
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"80-84 years"	"80-84"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	407
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	1295
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	23174
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"85+ years"	"85+"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	205
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	852
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	21149
	"All Invasive Cancer Sites Combined"	"0"	"Other"	"99999"	"85+ years"	"85+"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	267
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	16
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	25
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	42
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	52
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	49
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	69
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	103
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	114
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	260
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	21
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	216
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	51
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	599
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	39
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	336
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	20
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	90
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	1217
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	49
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	580
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	21
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	31
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	151
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	1892
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	48
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	615
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	149
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	2081
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	36
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	686
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	144
	"Oral Cavity and Pharynx"	"20010-20100"	"Other"	"99999"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1932
