"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	29
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	117
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	76
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	265
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	70
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	243
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	100
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	363
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	124
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	362
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	111
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	455
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	112
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	526
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	108
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	517
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	140
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	659
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	27
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	69
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	416
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	76
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	566
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	20
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	49
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	369
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	63
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	430
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	53
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	256
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	30
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	274
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	39
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	268
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	28
	"All Invasive Cancer Sites Combined"	"0"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	242
	"Oral Cavity and Pharynx"	"20010-20100"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	23
	"Oral Cavity and Pharynx"	"20010-20100"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	35
	"Oral Cavity and Pharynx"	"20010-20100"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	32
	"Oral Cavity and Pharynx"	"20010-20100"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	41
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	43
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	58
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	28
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	70
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	18
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	66
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	19
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	96
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	21
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	61
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	28
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	115
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	61
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	79
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	59
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	69
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	48
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	34
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	56
	"Digestive System"	"21010-21130"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	38
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	34
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	38
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	35
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	27
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	55
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	36
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	34
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	27
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	23
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	36
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	20
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	21
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	25
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	21
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	23
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	33
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	30
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	19
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	30
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	21
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	22
	"Colon excluding Rectum"	"21041-21049"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	28
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	22
	"Rectum"	"21052"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	17
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	21
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	21
	"Liver"	"21071"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	18
	"Liver"	"21071"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Pancreas"	"21100"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	18
	"Pancreas"	"21100"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	17
	"Pancreas"	"21100"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	16
	"Pancreas"	"21100"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	18
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	31
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	38
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	53
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	66
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	67
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	19
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	102
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	97
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	110
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	72
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	126
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	79
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	87
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	55
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	54
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	50
	"Respiratory System"	"22010-22060"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	38
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	30
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	30
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	50
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	19
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	56
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	66
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	19
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	93
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	96
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	100
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	69
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	120
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	77
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	79
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	54
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	50
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	49
	"Lung and Bronchus"	"22030"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	35
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	19
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	16
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	22
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	17
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	32
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	21
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	36
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	29
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	54
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	38
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	18
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	39
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	34
	"Skin excluding Basal and Squamous"	"25010-25020"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	32
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	18
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	21
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	16
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	30
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	21
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	32
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	29
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	52
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	34
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	18
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	38
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	34
	"Melanoma of the Skin"	"25010"	"Jacksonville, FL"	"27260"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	29
	"Male and Female Breast"	"26000"	"Jacksonville, FL"	"27260"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	20
