"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Worcester, MA-CT"	"49340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	252
	"All Invasive Cancer Sites Combined"	"0"	"Worcester, MA-CT"	"49340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	199
	"All Invasive Cancer Sites Combined"	"0"	"Worcester, MA-CT"	"49340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	194
	"All Invasive Cancer Sites Combined"	"0"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	253
	"All Invasive Cancer Sites Combined"	"0"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	194
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	17
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	16
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	52
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	19
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	72
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	43
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	119
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	98
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	154
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	27
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	193
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	17
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	196
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	22
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	241
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	23
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	226
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	39
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	279
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	193
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	223
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	173
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	202
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	159
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	143
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	157
	"All Invasive Cancer Sites Combined"	"0"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	119
	"Oral Cavity and Pharynx"	"20010-20100"	"Worcester, MA-CT"	"49340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	23
	"Oral Cavity and Pharynx"	"20010-20100"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	17
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	27
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	43
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	37
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	57
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	53
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	65
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	47
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	76
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	34
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	53
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	38
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	41
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	33
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	63
	"Digestive System"	"21010-21130"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	47
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	17
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	40
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	34
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	44
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	36
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	56
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	44
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	45
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	41
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	48
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	54
	"Digestive System"	"21010-21130"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	29
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	32
	"Colon and Rectum"	"21041-21052"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	34
	"Colon and Rectum"	"21041-21052"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	29
	"Colon and Rectum"	"21041-21052"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	29
	"Colon and Rectum"	"21041-21052"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	29
	"Colon excluding Rectum"	"21041-21049"	"Worcester, MA-CT"	"49340"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	17
	"Colon excluding Rectum"	"21041-21049"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	27
	"Colon excluding Rectum"	"21041-21049"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	16
	"Colon excluding Rectum"	"21041-21049"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	18
	"Colon excluding Rectum"	"21041-21049"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	23
	"Colon excluding Rectum"	"21041-21049"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	21
	"Colon excluding Rectum"	"21041-21049"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	25
	"Colon excluding Rectum"	"21041-21049"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	24
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	16
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Liver"	"21071"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	16
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	22
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	18
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	41
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	38
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	53
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	49
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	73
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	68
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	76
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	65
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	59
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	45
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	42
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	45
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	38
	"Respiratory System"	"22010-22060"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	20
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	21
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	17
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	30
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	27
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	31
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	37
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	50
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	44
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	44
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	27
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	40
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	19
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	29
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	19
	"Respiratory System"	"22010-22060"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	16
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	20
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	17
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	39
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	36
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	51
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	46
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	72
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	62
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	74
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	61
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	59
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	43
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	42
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	41
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	38
	"Lung and Bronchus"	"22030"	"Worcester, MA-CT"	"49340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	18
	"Lung and Bronchus"	"22030"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	18
	"Lung and Bronchus"	"22030"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	17
	"Lung and Bronchus"	"22030"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	24
	"Lung and Bronchus"	"22030"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	25
	"Lung and Bronchus"	"22030"	"Youngstown-Warren-Boardman, OH-PA"	"49660"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	30
