"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	30
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	95
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	82
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	331
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	41
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	192
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	127
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	537
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	89
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	455
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	167
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	714
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	170
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	785
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	179
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	797
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	222
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	885
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	196
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	1000
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	212
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1080
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	135
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	824
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	116
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	910
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	108
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	714
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	88
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	701
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	81
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	626
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	60
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	551
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	71
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	659
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	32
	"All Invasive Cancer Sites Combined"	"0"	"St. Louis, MO-IL"	"41180"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	512
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	17
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	16
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	41
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	35
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	74
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	39
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	93
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	46
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	97
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	43
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	141
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	76
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	150
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	139
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	212
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	225
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	239
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	312
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	260
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	377
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	185
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	291
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	150
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	197
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	113
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	145
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	127
	"All Invasive Cancer Sites Combined"	"0"	"Salt Lake City, UT"	"41620"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	126
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	23
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	54
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	42
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	38
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	32
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	20
	"Oral Cavity and Pharynx"	"20010-20100"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	18
	"Tongue"	"20020"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	20
	"Tongue"	"20020"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	17
	"Tonsil"	"20070"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	16
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	19
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	53
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	24
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	79
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	103
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	28
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	84
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	38
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	159
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	47
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	71
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	60
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	167
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	32
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	119
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	51
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	180
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	31
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	131
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	27
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	177
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	24
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	107
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	121
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	118
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	19
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	87
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	19
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	146
	"Digestive System"	"21010-21130"	"St. Louis, MO-IL"	"41180"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	101
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	35
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	22
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	44
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	34
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	62
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	38
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	45
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	27
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	43
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	26
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	36
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	19
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Salt Lake City, UT"	"41620"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	18
	"Esophagus"	"21010"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	19
	"Esophagus"	"21010"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	26
	"Esophagus"	"21010"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	20
	"Esophagus"	"21010"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	22
	"Esophagus"	"21010"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	16
	"Stomach"	"21020"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	19
	"Stomach"	"21020"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	32
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	51
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	65
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	42
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	61
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	23
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	33
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	22
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	63
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	51
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	22
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	71
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	78
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	72
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	55
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	54
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	57
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	37
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	65
	"Colon and Rectum"	"21041-21052"	"St. Louis, MO-IL"	"41180"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	55
	"Colon and Rectum"	"21041-21052"	"Salt Lake City, UT"	"41620"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Salt Lake City, UT"	"41620"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Salt Lake City, UT"	"41620"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	17
	"Colon and Rectum"	"21041-21052"	"Salt Lake City, UT"	"41620"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	26
