"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	165
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	19
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	206
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	118
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	150
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	84
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	120
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	109
	"All Invasive Cancer Sites Combined"	"0"	"Chattanooga, TN-GA"	"16860"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	77
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	20
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	35
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	46
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	22
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	26
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	46
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	40
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	76
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	73
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	103
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	108
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"25-29 years"	"25-29"	"Female"	"F"	"Black or African American"	"2054-5"	44
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	181
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	33
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	149
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	70
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	353
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	18
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	202
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	90
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	473
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	43
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	224
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	151
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	692
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	56
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	362
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	266
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	1092
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	17
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	149
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	617
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"45-49 years"	"45-49"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	18
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	393
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	1620
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	22
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	328
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	1227
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	25
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	537
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	2067
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	25
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	554
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	1944
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	41
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	640
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	2338
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	27
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	729
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	2600
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	42
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	635
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	2600
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	28
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	729
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	3081
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	43
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	555
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	2262
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"70-74 years"	"70-74"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	25
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	521
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	2626
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	22
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	441
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	1875
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"75-79 years"	"75-79"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	23
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	383
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	2017
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"75-79 years"	"75-79"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	25
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	327
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	1525
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	236
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	1447
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"80-84 years"	"80-84"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	16
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	287
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	1781
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	185
	"All Invasive Cancer Sites Combined"	"0"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	1519
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	46
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	25
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	66
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	35
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	120
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	39
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	22
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	125
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	36
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	106
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	43
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	81
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	28
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	50
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	35
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	35
	"Oral Cavity and Pharynx"	"20010-20100"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	29
	"Tongue"	"20020"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	19
	"Tongue"	"20020"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	50
	"Tongue"	"20020"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	30
	"Tongue"	"20020"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	37
	"Tongue"	"20020"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	30
	"Tongue"	"20020"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	18
	"Tonsil"	"20070"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	22
	"Tonsil"	"20070"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	38
	"Tonsil"	"20070"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	42
	"Tonsil"	"20070"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	23
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	19
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	34
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	19
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	33
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	38
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	28
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	27
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	25
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Chattanooga, TN-GA"	"16860"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	19
	"Digestive System"	"21010-21130"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	17
	"Digestive System"	"21010-21130"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	42
	"Digestive System"	"21010-21130"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	33
	"Digestive System"	"21010-21130"	"Chicago-Naperville-Elgin, IL-IN-WI"	"16980"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	22
